"DaysSince";"NumberOfRooms";"Address";"GlobalId";"Price";"AgentId";"AgentName";"MobileURL";"PlotArea";"Postcode";"Products";"URL";"SalesStatus";"WGS84_X";"WGS84_Y";"LivingArea";"City";"PropertyType"
7 weken;4;Houtrakgracht 550;3849154;290000;17222;Brecheisen Makelaars Vleuten / De Meern B.V.;http://m.funda.nl/obj.aspx?goi=3849154;NA;3544SE;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49294517-houtrakgracht-550/;Verkocht onder voorbehoud;5.053441;52.08687;116;Utrecht;appartement
7 weken;2;Moezeldreef 17;3847115;137500;17117;Brecheisen Makelaars Utrecht B.V.;http://m.funda.nl/obj.aspx?goi=3847115;NA;3562SN;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49292578-moezeldreef-17/;Verkocht onder voorbehoud;5.114744;52.11658;49;Utrecht;appartement
8 weken;5;Willem van Noortstraat 96;3839094;345000;17111;Lauteslager Makelaars;http://m.funda.nl/obj.aspx?goi=3839094;NA;3514GH;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49284457-willem-van-noortstraat-96/;Verkocht onder voorbehoud;5.121031;52.10137;92;Utrecht;appartement
2 maanden;4;Jan Pieterszoon Coenstraat 17;3807879;475000;17259;Pauw Makelaardij;http://m.funda.nl/obj.aspx?goi=3807879;NA;3531EL;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49252232-jan-pieterszoon-coenstraat-17/;Verkocht onder voorbehoud;5.098197;52.08967;105;Utrecht;appartement
3 maanden;3;Steijnstraat 8;3794992;239500;17117;Brecheisen Makelaars Utrecht B.V.;http://m.funda.nl/obj.aspx?goi=3794992;NA;3531AV;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/utrecht/appartement-49149355-steijnstraat-8/;Verkocht onder voorbehoud;5.097607;52.08688;63;Utrecht;appartement
3 maanden;2;Merwedestraat 5;3771340;250000;17117;Brecheisen Makelaars Utrecht B.V.;http://m.funda.nl/obj.aspx?goi=3771340;NA;3522XK;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49126703-merwedestraat-5/;Verkocht onder voorbehoud;5.110925;52.07675;90;Utrecht;appartement
8 augustus 2017;4;Telderslaan 30;3898864;179000;62847;Domvast B.V.;http://m.funda.nl/obj.aspx?goi=3898864;NA;3527KG;Brochure;http://www.funda.nl/koop/utrecht/appartement-85607863-telderslaan-30/;StatusBeschikbaar;5.095953;52.07737;76;Utrecht;appartement
2 maanden;4;Herculeslaan 108;3816648;5e+05;17402;Grifhorst Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3816648;NA;3584AB;list();http://www.funda.nl/koop/utrecht/appartement-49261001-herculeslaan-108/;StatusBeschikbaar;5.147985;52.07832;126;Utrecht;appartement
3 maanden;1;Oude Kerkstraat 28;3801755;109000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=3801755;NA;3572TK;list();http://www.funda.nl/koop/utrecht/appartement-49256118-oude-kerkstraat-28/;StatusBeschikbaar;5.13549;52.09651;22;Utrecht;appartement
5 maanden;3;Nieuwegracht 19 D;3716474;479000;17402;Grifhorst Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3716474;NA;3512LC;list();http://www.funda.nl/koop/utrecht/appartement-49161837-nieuwegracht-19-d/;StatusBeschikbaar;5.123791;52.08927;68;Utrecht;appartement
6+ maanden;2;Eerste Oosterparklaan 94 C;3359033;189000;62615;Aldem Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3359033;NA;3544AK;list();http://www.funda.nl/koop/utrecht/appartement-85168032-eerste-oosterparklaan-94-c/;StatusBeschikbaar;5.054945;52.08844;65;Utrecht;appartement
6+ maanden;2;Violenstraat 49;2667975;125000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667975;NA;3551BB;list();http://www.funda.nl/koop/utrecht/appartement-48012338-violenstraat-49/;StatusBeschikbaar;5.102751;52.10101;34;Utrecht;appartement
6+ maanden;1;Amsterdamsestraatweg 491 2.;2667953;73500;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667953;NA;3553ED;list();http://www.funda.nl/koop/utrecht/appartement-48012316-amsterdamsestraatweg-491-2/;StatusBeschikbaar;5.088876;52.10733;15;Utrecht;appartement
4 maanden;6;Dodt van Flensburglaan 191;3723236;350000;17117;Brecheisen Makelaars Utrecht B.V.;http://m.funda.nl/obj.aspx?goi=3723236;101;3515EE;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/huis-49178699-dodt-van-flensburglaan-191/;Verkocht onder voorbehoud;5.119209;52.10546;110;Utrecht;woonhuis
2 weken;14;Sweder van Zuylenweg 6;3886938;99500;63222;Soestdijk Makelaardij BV;http://m.funda.nl/obj.aspx?goi=3886938;25;3553HE;list();http://www.funda.nl/koop/utrecht/huis-85695937-sweder-van-zuylenweg-6/;StatusBeschikbaar;5.087196;52.10859;14;Utrecht;woonhuis
5 weken;3;Lange Lauwerstraat 70;3870579;695000;17402;Grifhorst Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3870579;115;3512VK;list();http://www.funda.nl/koop/utrecht/huis-49225932-lange-lauwerstraat-70/;StatusBeschikbaar;5.119819;52.09601;157;Utrecht;woonhuis
5 weken;5;Wolvenstraat 17;3867116;495000;17402;Grifhorst Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3867116;58;3512CG;list();http://www.funda.nl/koop/utrecht/huis-49212579-wolvenstraat-17/;StatusBeschikbaar;5.124592;52.09711;114;Utrecht;woonhuis
7 weken;6;Oudekamp 16;3848629;950000;17402;Grifhorst Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3848629;86;3512KH;list();http://www.funda.nl/koop/utrecht/huis-49293082-oudekamp-16/;StatusBeschikbaar;5.126361;52.08889;177;Utrecht;woonhuis
2 maanden;10;Biltstraat 206;3805939;1250000;17117;Brecheisen Makelaars Utrecht B.V.;http://m.funda.nl/obj.aspx?goi=3805939;345;3572BS;Brochure;http://www.funda.nl/koop/utrecht/huis-49250392-biltstraat-206/;StatusBeschikbaar;5.14105;52.0958;325;Utrecht;woonhuis
6+ maanden;22;Lucasbolwerk 10;3689509;2650000;17041;Waltmann Makelaars en Bedrijfshuisvesting;http://m.funda.nl/obj.aspx?goi=3689509;441;3512EH;Brochure;http://www.funda.nl/koop/utrecht/huis-49034962-lucasbolwerk-10/;StatusBeschikbaar;5.126029;52.09369;603;Utrecht;woonhuis
6+ maanden;4;Mgr. van de Weteringstraat 30 -30bis;3628016;749000;17402;Grifhorst Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3628016;78;3581EJ;list();http://www.funda.nl/koop/utrecht/huis-49073479-mgr-van-de-weteringstraat-30-30bis/;StatusBeschikbaar;5.132542;52.0928;170;Utrecht;woonhuis
6+ maanden;4;Magdalenastraat 5;3614204;775000;17402;Grifhorst Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3614204;160;3512NH;list();http://www.funda.nl/koop/utrecht/huis-49069667-magdalenastraat-5/;StatusBeschikbaar;5.127442;52.08691;126;Utrecht;woonhuis
6 weken;5;Lijsterstraat 67;3855147;439000;17259;Pauw Makelaardij;http://m.funda.nl/obj.aspx?goi=3855147;69;3514TB;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/huis-49200500-lijsterstraat-67/;Verkocht onder voorbehoud;5.11776;52.09809;108;Utrecht;woonhuis
2 maanden;5;Menno van Coehoornstraat 30;3831122;4e+05;17259;Pauw Makelaardij;http://m.funda.nl/obj.aspx?goi=3831122;80;3514XG;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/huis-49286585-menno-van-coehoornstraat-30/;Verkocht onder voorbehoud;5.123447;52.09957;86;Utrecht;woonhuis
2 maanden;1;Oude Kerkstraat 30;3831057;59000;63222;Soestdijk Makelaardij BV;http://m.funda.nl/obj.aspx?goi=3831057;NA;3572TK;list();http://www.funda.nl/koop/utrecht/appartement-85640056-oude-kerkstraat-30/;StatusBeschikbaar;5.135528;52.09651;11;Utrecht;appartement
4 augustus 2017;2;Borneostraat 9;3896190;157500;63222;Soestdijk Makelaardij BV;http://m.funda.nl/obj.aspx?goi=3896190;NA;3531PE;list();http://www.funda.nl/koop/utrecht/appartement-85605199-borneostraat-9/;StatusBeschikbaar;5.101757;52.09246;26;Utrecht;appartement
3 weken;2;Aziëlaan 678;3881862;150000;17461;Ingrid van Eck Makelaardij;http://m.funda.nl/obj.aspx?goi=3881862;NA;3526SW;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49236225-azielaan-678/;Verkocht onder voorbehoud;5.106607;52.0659;55;Utrecht;appartement
4 weken;3;Fortunadreef 63;3871392;199000;17013;Van Doorn Makelaardij;http://m.funda.nl/obj.aspx?goi=3871392;NA;3561EA;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49226755-fortunadreef-63/;Verkocht onder voorbehoud;5.128743;52.11575;68;Utrecht;appartement
2 maanden;2;Laan van Nieuw-Guinea 80 G;3833331;150000;17259;Pauw Makelaardij;http://m.funda.nl/obj.aspx?goi=3833331;NA;3531JM;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49288794-laan-van-nieuw-guinea-80-g/;Verkocht onder voorbehoud;5.087824;52.09185;33;Utrecht;appartement
2 maanden;2;Johannes van Andelstraat 4;3832398;185000;17395;Van Scherpenzeel Makelaars;http://m.funda.nl/obj.aspx?goi=3832398;NA;3553TH;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49287751-johannes-van-andelstraat-4/;Verkocht onder voorbehoud;5.089776;52.10774;48;Utrecht;appartement
2 maanden;2;Ondiep-Zuidzijde 47;3827628;162500;17259;Pauw Makelaardij;http://m.funda.nl/obj.aspx?goi=3827628;NA;3551BX;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49272081-ondiep-zuidzijde-47/;Verkocht onder voorbehoud;5.09765;52.1023;49;Utrecht;appartement
2 maanden;3;Rooseveltlaan 804;3811145;157500;17041;Waltmann Makelaars en Bedrijfshuisvesting;http://m.funda.nl/obj.aspx?goi=3811145;NA;3526BL;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49266508-rooseveltlaan-804/;Verkocht onder voorbehoud;5.093111;52.06793;69;Utrecht;appartement
6+ maanden;1;Adriaan Mulderstraat 3 3;2705856;70000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2705856;NA;3555BL;list();http://www.funda.nl/koop/utrecht/appartement-48150219-adriaan-mulderstraat-3-3/;StatusBeschikbaar;5.083997;52.11302;16;Utrecht;appartement
6+ maanden;1;Amsterdamsestraatweg 705 1;2667994;97000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667994;NA;3555HE;list();http://www.funda.nl/koop/utrecht/appartement-48012357-amsterdamsestraatweg-705-1/;StatusBeschikbaar;5.078609;52.11325;19;Utrecht;appartement
3 weken;3;Rooseveltlaan 780;3884801;159000;17163;ERA De Bree NVM Makelaars;http://m.funda.nl/obj.aspx?goi=3884801;NA;3526BK;list();http://www.funda.nl/koop/utrecht/appartement-49239264-rooseveltlaan-780/;StatusBeschikbaar;5.09269;52.0684;68;Utrecht;appartement
4 weken;5;Poortstraat 2 a Bis;3874669;749000;17402;Grifhorst Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3874669;NA;3572HH;list();http://www.funda.nl/koop/utrecht/appartement-49229022-poortstraat-2-a-bis/;StatusBeschikbaar;5.1328;52.0956;186;Utrecht;appartement
7 weken;4;Maliesingel 94;3848660;1495000;17402;Grifhorst Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3848660;NA;3582AB;list();http://www.funda.nl/koop/utrecht/appartement-49293023-maliesingel-94/;StatusBeschikbaar;5.12937;52.0845;200;Utrecht;appartement
3 maanden;5;Singeldwarsstraat 3 -Bis;3799943;449000;17402;Grifhorst Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3799943;NA;3513BR;list();http://www.funda.nl/koop/utrecht/appartement-49144306-singeldwarsstraat-3-bis/;StatusBeschikbaar;5.110624;52.09699;118;Utrecht;appartement
6+ maanden;1;Mgr. van de Weteringstraat 128;3658956;99000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=3658956;NA;3581EN;list();http://www.funda.nl/koop/utrecht/appartement-49003319-mgr-van-de-weteringstraat-128/;StatusBeschikbaar;5.136192;52.09497;22;Utrecht;appartement
6+ maanden;2;Amsterdamsestraatweg 566 .4;3238824;87000;17428;Kraaijkamp Makelaars;http://m.funda.nl/obj.aspx?goi=3238824;NA;3553EP;Brochure;http://www.funda.nl/koop/utrecht/appartement-49683287-amsterdamsestraatweg-566-4/;StatusBeschikbaar;5.082754;52.11049;28;Utrecht;appartement
6+ maanden;1;Bakhuizen van den Brinkstraat 2 2;2740475;95000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2740475;NA;3532GE;list();http://www.funda.nl/koop/utrecht/appartement-48195838-bakhuizen-van-den-brinkstraat-2-2/;StatusBeschikbaar;5.097229;52.09418;15;Utrecht;appartement
6+ maanden;2;Amsterdamsestraatweg 705 3;2667995;99500;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667995;NA;3555HE;list();http://www.funda.nl/koop/utrecht/appartement-48012358-amsterdamsestraatweg-705-3/;StatusBeschikbaar;5.078609;52.11325;24;Utrecht;appartement
6+ maanden;2;Johannes Uitenbogaertstraat 66;2667980;89000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667980;NA;3553VS;list();http://www.funda.nl/koop/utrecht/appartement-48012343-johannes-uitenbogaertstraat-66/;StatusBeschikbaar;5.089513;52.10894;22;Utrecht;appartement
5 maanden;3;Bouwnummer (Bouwnr. 4056);3703817;557500;17385;Punt Makelaars Utrecht;http://m.funda.nl/obj.aspx?goi=3703817;NA;3513;list();http://www.funda.nl/koop/utrecht/appartement-49158270-bouwnummer-bouwnr-4056/;StatusBeschikbaar;5.108424;52.09621;159;Utrecht;appartement
6+ maanden;1;Amsterdamsestraatweg 703 1;2709959;82500;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2709959;NA;3555HE;list();http://www.funda.nl/koop/utrecht/appartement-48154312-amsterdamsestraatweg-703-1/;StatusBeschikbaar;5.111187;52.12271;23;Utrecht;appartement
3 maanden;5;Magelhaenlaan 131;3782839;275000;5230;Wonen in ons huis;http://m.funda.nl/obj.aspx?goi=3782839;151;3526CC;list();http://www.funda.nl/koop/utrecht/huis-49137292-magelhaenlaan-131/;StatusBeschikbaar;5.092682;52.06939;97;Utrecht;woonhuis
6+ maanden;1;C. van Maasdijkstraat 78 1;2667961;75000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667961;NA;3555VP;list();http://www.funda.nl/koop/utrecht/appartement-48012324-c-van-maasdijkstraat-78-1/;StatusBeschikbaar;5.078998;52.11348;25;Utrecht;appartement
5 weken;2;Groenestraat 70;3869581;230000;17041;Waltmann Makelaars en Bedrijfshuisvesting;http://m.funda.nl/obj.aspx?goi=3869581;NA;3512PV;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49214944-groenestraat-70/;Verkocht onder voorbehoud;5.125271;52.08596;47;Utrecht;appartement
5 weken;3;Boelesteinlaan 1;3864028;212500;60434;Makelaardij Nederland;http://m.funda.nl/obj.aspx?goi=3864028;NA;3555JM;list();http://www.funda.nl/koop/utrecht/appartement-85673027-boelesteinlaan-1/;StatusBeschikbaar;5.081767;52.11691;70;Utrecht;appartement
2 maanden;3;Fortunadreef 15;3802276;199000;17013;Van Doorn Makelaardij;http://m.funda.nl/obj.aspx?goi=3802276;NA;3561EA;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49257639-fortunadreef-15/;Verkocht onder voorbehoud;5.12864;52.11569;68;Utrecht;appartement
6+ maanden;2;Sumatrastraat 39 2;2667982;119500;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667982;NA;3531PB;list();http://www.funda.nl/koop/utrecht/appartement-48012345-sumatrastraat-39-2/;StatusBeschikbaar;5.102956;52.09127;22;Utrecht;appartement
6+ maanden;4;Jan Pieterszoon Coenstraat 29;2840704;230000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2840704;NA;3531EL;list();http://www.funda.nl/koop/utrecht/appartement-48295167-jan-pieterszoon-coenstraat-29/;StatusBeschikbaar;5.098104;52.08988;75;Utrecht;appartement
6+ maanden;2;Amsterdamsestraatweg 683;2667996;75000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667996;NA;3555HC;list();http://www.funda.nl/koop/utrecht/appartement-48012359-amsterdamsestraatweg-683/;StatusBeschikbaar;5.080844;52.11203;17;Utrecht;appartement
6+ maanden;1;Staalstraat 69 7;2667986;75000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667986;NA;3572RH;list();http://www.funda.nl/koop/utrecht/appartement-48012349-staalstraat-69-7/;StatusBeschikbaar;5.128865;52.09684;16;Utrecht;appartement
6+ maanden;2;F.C. Dondersstraat 5 bis-6;2667984;135000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667984;NA;3572JA;list();http://www.funda.nl/koop/utrecht/appartement-48012347-fc-dondersstraat-5-bis-6/;StatusBeschikbaar;5.138662;52.09604;27;Utrecht;appartement
6+ maanden;1;F.C. Dondersstraat 20 5;2667959;119000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667959;NA;3572JH;list();http://www.funda.nl/koop/utrecht/appartement-48012312-fc-dondersstraat-20-5/;StatusBeschikbaar;5.138361;52.09645;25;Utrecht;appartement
2 maanden;7;Predikherenkerkhof 10 bis;3818929;605000;63219;RE/MAX Gildenhof;http://m.funda.nl/obj.aspx?goi=3818929;190;3512TK;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/utrecht/huis-85627928-predikherenkerkhof-10-bis/;OnderBod;5.117869;52.09547;143;Utrecht;woonhuis
30 juli 2017;3;Korenbloemstraat 21;3889375;259500;17179;Ludenhoff Groep Makelaars Utrecht;http://m.funda.nl/obj.aspx?goi=3889375;64;3551GM;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/huis-49234738-korenbloemstraat-21/;OnderBod;5.094442;52.10284;67;Utrecht;woonhuis
4 weken;5;Emile Hullebroeckstraat 39;3876401;299500;17222;Brecheisen Makelaars Vleuten / De Meern B.V.;http://m.funda.nl/obj.aspx?goi=3876401;119;3543BZ;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/huis-49221864-emile-hullebroeckstraat-39/;Verkocht onder voorbehoud;5.038558;52.10146;124;Utrecht;woonhuis
6 weken;3;Bremstraat 98;3854978;239500;17013;Van Doorn Makelaardij;http://m.funda.nl/obj.aspx?goi=3854978;61;3551TG;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/huis-49209331-bremstraat-98/;Verkocht onder voorbehoud;5.09113;52.1034;64;Utrecht;woonhuis
7 weken;3;1e Delistraat 19;3839024;319000;17013;Van Doorn Makelaardij;http://m.funda.nl/obj.aspx?goi=3839024;64;3531SL;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/huis-49284487-1e-delistraat-19/;Verkocht onder voorbehoud;5.09614;52.0923;80;Utrecht;woonhuis
2 maanden;6;Jerry Bockstraat 27;3818620;497000;17222;Brecheisen Makelaars Vleuten / De Meern B.V.;http://m.funda.nl/obj.aspx?goi=3818620;249;3543CA;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/utrecht/huis-49263083-jerry-bockstraat-27/;OnderBod;5.044309;52.10846;182;Utrecht;woonhuis
3 maanden;5;Laurens Reaalstraat 28;3779841;345000;17013;Van Doorn Makelaardij;http://m.funda.nl/obj.aspx?goi=3779841;75;3531GP;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/huis-49124204-laurens-reaalstraat-28/;Verkocht onder voorbehoud;5.096299;52.08925;92;Utrecht;woonhuis
6+ maanden;1;Koppestokstraat 31 BIS;2667999;90000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667999;NA;3554BB;list();http://www.funda.nl/koop/utrecht/appartement-48012352-koppestokstraat-31-bis/;StatusBeschikbaar;5.095075;52.11023;22;Utrecht;appartement
4 weken;3;Edisonstraat 20;3877481;195000;17317;De Keizer makelaars Utrecht;http://m.funda.nl/obj.aspx?goi=3877481;NA;3553BS;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49222844-edisonstraat-20/;Verkocht onder voorbehoud;5.08864;52.1097;52;Utrecht;appartement
6+ maanden;1;Bremstraat 31 3;2667991;90000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667991;NA;3551TA;list();http://www.funda.nl/koop/utrecht/appartement-48012354-bremstraat-31-3/;StatusBeschikbaar;5.094442;52.10176;22;Utrecht;appartement
6+ maanden;2;Lange Smeestraat 11 3.;2667963;139900;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667963;NA;3511PS;list();http://www.funda.nl/koop/utrecht/appartement-48012326-lange-smeestraat-11-3/;StatusBeschikbaar;5.121342;52.08621;23;Utrecht;appartement
6+ maanden;2;Singelstraat 4 BIS - 8;2667968;169000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667968;NA;3513BN;list();http://www.funda.nl/koop/utrecht/appartement-48012321-singelstraat-4-bis-8/;StatusBeschikbaar;5.111426;52.09645;30;Utrecht;appartement
6+ maanden;2;F.C. Dondersstraat 5 5;2667977;130000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667977;NA;3572JA;list();http://www.funda.nl/koop/utrecht/appartement-48012330-fc-dondersstraat-5-5/;StatusBeschikbaar;5.138739;52.09628;20;Utrecht;appartement
6+ maanden;1;Alexander Numankade 17 7.;2667952;105000;17413;IREA Makelaars BV;http://m.funda.nl/obj.aspx?goi=2667952;NA;3572KP;list();http://www.funda.nl/koop/utrecht/appartement-48012315-alexander-numankade-17-7/;StatusBeschikbaar;5.138039;52.09878;18;Utrecht;appartement
4 weken;5;Prof. Zonnebloemlaan 11;3870397;485000;17195;Muus & IJzerman Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3870397;151;3571KP;c("Video", "Plattegrond", "Brochure");http://www.funda.nl/koop/utrecht/huis-49225750-prof-zonnebloemlaan-11/;Verkocht onder voorbehoud;5.135111;52.10822;129;Utrecht;woonhuis
3 maanden;4;Lofoten 89;3769181;359000;17111;Lauteslager Makelaars;http://m.funda.nl/obj.aspx?goi=3769181;155;3524EP;c("Video", "360-fotos", "Brochure");http://www.funda.nl/koop/utrecht/huis-49114544-lofoten-89/;Verkocht onder voorbehoud;5.13095;52.05999;128;Utrecht;woonhuis
6 weken;2;Achter St.-Pieter 74;3855229;235000;17195;Muus & IJzerman Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3855229;NA;3512HT;c("Video", "Plattegrond", "Brochure");http://www.funda.nl/koop/utrecht/appartement-49200682-achter-st-pieter-74/;Verkocht onder voorbehoud;5.123187;52.09191;46;Utrecht;appartement
